id,category,question1,question2,question3,paraphrase1,paraphrase2,reviewerID,asin,start_index,end_index
338431Z1GPU2MBNLZLQTLY0KTH7ORO,Bike,Do you want to purchase a bike for riding in town?,Would you like to get a bike perfect for riding with friends or cruising around town?,Are you looking for a bike that is good for riding with friends or cruising around town?,Are you interested  to buy a bike?,Are you interested in a bike to ride with friends or cruising around town?,A3QHVC0Q2TJC36,B0085HTJNY,365,429
338431Z1GPU2MBNLZLQTLY0KTH7ROR,Blender,Are you interested in a quick smoothie blender?,Are you looking for a blender to make smoothies quickly?,Are you looking for a blender that blends your smoothies quickly?,Do you need a blender that masks smoothies fast?,Do you want a blender that blends your smoothies quickly?,ACNG5XVFJ5EZN,B0189CO1X2,74,163
338GLSUI57QKHDA5F778OEW2NI0FSI,Snow shovel,Would you like a snow shovel with an ergonomic design that is good for lifting heavy snow?,Do you want a snow shovel that has a nice ergonomic design for heavy snow lifting?,Are you looking for a snow shovel that is designed to lift heavy snow?,How about a snow shovel that is made for lifting heavy snow?,Are you interested in a a snow shovel with an ergonomic design that is good for lifting heavy snow?,A22U31PU1FTNEI,B000A1CFKW,181,232
33BFF6QPJ5QI8IBLFHG7KUAQQ5QW34,Tent,Are you looking for a tent perfect for adventuring in the backyard for kids?,do you want a tent for adventuring in the backyard?,Are you looking for a tent which is perfect for kids to use in the backyard?,Do you want to buy a tent that children can use in the yard of the house?,Are you interested in a tent which is perfect for kids to use in the backyard?,A2EQ0IVTOCHABT,B003R7PU1C,0,67
33BFF6QPJ5QI8IBLFHG7KUAQQ5R3WC,Tent,Would you be interested in a tent that is light and compact that could be used for motorcycle camping?,Are you looking for a tent that is light and compact and that it could be used for motorcycle camping?,Would you like a light and compact tent suitable for motorcycle camping?,"Would you prefer a light, compact tent that would be good for motorcycle camping?","Will you be doing motorcycle camping and therefore need a light, compact tent?",A2S61LCJQ7SYV3,B004LZEXXK,0,98
33CLA8O0NMQ8GYAS0I73Y4R61GGRF5,Walk-behind lawnmower,Would you be interested in a walk-behind mower that is easily adjustable for mowing height?,Would you be interested in a mower with adjustable height?,Would you be interested in a product with easy to adjust mowing height?,Do you want a mower which can be adjusted for height?,Would you want a mower that can be adjusted in height?,A1J8R6ZLADCGPT,B00004R9UK,431,476
33CLA8O0NMQ8GYAS0I73Y4R61GHFRU,Snow shovel,Are you interested in wide angled Snow shovel on wheels which is perfect for pushing snow from a large driveway or lot?,Do you want a wide angled snow shovel that is perfect for pushing snow from a large driveway?,Are you looking for a wide angled snow shovel on wheels that is perfect for pushing snow from a large driveway or lot?,How about a wide angled snow shovel on wheels that is great for pushing snow from a large driveway or lot?,Would you like a wide angled snow shovel that will allow you to plow a large driveway in record time?,A50OYJ2X4HL3F,B00120R2XA,0,90
33EEIIWHLBMX0UHININ7B0KNSGLVQY,Ski jacket,Do you want a jacket equally good for both skiing or boarding?,Do you want a ski jacket that's overall good for skiing and boarding?,Do you need a ski jacket that works well for both skiing and snowboarding?,Searching for a ski jacket that works well for both skiing and snowboarding?,Are you interested in a jacket that is equally ideal for snowboarding and skiing?,A1P263S9V7SQV7,B00AQ62XBW,0,44
33EEIIWHLBMX0UHININ7B0KNTO2QVR,Bike,Would you be interested in a bike that is excellent for commuting around town?,Are you looking for an excellent bike to use for commuting around town?,Are you looking for a bike for commuting around town?,Do you need a bike for commuting around town?,Would you like to own a bike to get around towm?,A1IKBMADFY2NFH,B00RKNP8UC,199,261
33IXYHIZC9XZ60TBQH8WFEYYDNM2EK,Vacuum,Do you want a cordless vacuum for cleaning hard floors?,Do you want a great cordless vac for cleaning your hardwood floors?,Are you looking for cordless vacuum for cleaning hard floors?,Would you like a cordless vacuum cleaner for hard floor cleaning?,Do you wish to clean your hard floors using a cordless vacuum?,A10FAYHU0Y5QEQ,B001PB8EJ2,0,65
33J5JKFMLADDOLFZ38H1S5S41WT3QA,Snow shovel,,,,,,A1Y448U695FUVR,B000A1E7DA,0,43
33K3E8REX0AJYFMH137PDUW8FTOX8Q,Vacuum,Are you looking for a vacuum that is great for cleaning the high spots around the house?,Are you interested in a vacuum that is powerful and great for cleaning the high spots around the house like on top of the door jambs?,Do you need a powerful vacuum which will be great for cleaning the high spots around the house like on top of the door jambs?,Would you want a vacuum that can reach high spots?,Do you want a powerful vacuum which will be great for cleaning the high spots around the house like on top of the door jambs?,A3V5O2TROCIJU9,B014P3B7TU,1482,1586
33K3E8REX0AJYFMH137PDUW8FTP8X2,Tent,Are you looking for a tent with enough space for portable crib too?,Would you like to go for a tent with more usable space that is perfect to keep a portable crib for infants or toddlers?,Do you looking for a tent with great headroom and nice straight walls and it is perfect for using with portable crib for infants and toddlers?,Have you found a tent with enough space for portable crib too?,Would you be interested in a spacious tent that can hold a portable crib for kids too?,A32TL628C0V5I0,B004E4AVY8,154,321
33KGGVH25YW1NF2W2IYAYK901NIX16,Vacuum,Are you in search of a vacuum enabling quick cleaning of car and stairs?,Are you interested on a handy vacuum?,do you need a vacuum which is also used to clean the car?,Did you need a handy vacuum,Are you interested in a vacuumed I can quickly clean cars and stairs?,A1AJEHKVF4IKVF,B01DAI5BZ2,111,237
33KMQD9OGNTLJMB79LBL5VNP2G477J,Blender,,,,,,A3O4MIGSZV0LP7,B00GCS37AY,19,111
33N1S8XHIQ0QSA2B30MVV5PB9NH1Z8,Walk-behind lawnmower,Are you interested in a walk-behind lawnmower good for trimming?,Are you looking for a small lawnmower for trimming bulk on the lawn?,Are you looking for a small lawnmower that can do a great job at trimming?,Do you looking for a walk behind lawnmower which is good for trimming ?,Do you want a small lawnmower for trimming bulk on the lawn ?,A2761QXGXSLRL5,B001MYLQDS,160,267
33NOQL7TASE83AMW2LVAAFCJNTMZ8P,Walk-behind lawnmower,,,,,,A1X1F072JDLHCT,B002YK4UZU,632,669
33NOQL7TASE83AMW2LVAAFCJNTN8ZZ,Blender,Would you be interested in a blender this great for blending proteins and peanut?,Are you looking for a blender which is great for blending proteins?,Are you looking for a blender that's great for blending proteins and even peanut butter?,Are you interested in a blender which is great for blending proteins and also peanut butter?,Would you like a blender that is wonderful for blending proteins and also peanuts?,A39S9V55A6413Z,B0017XHSC2,68,128
33Q5P9PUTT1AFDC9JXBFC182DK7ZCV,Backpacking pack,Do you want a backpacking pack with more pockets?,Would you like a backpacking pack that has more pockets for storing items?,Are you looking for a backpacking pack with more pockets for storing items than you could ever need?,Are you interested in a backpacking pack that should have more pockets?,Do you need a backpacking pack that has more pockets for storing items?,AXCN1AQBGHGV4,B0157N2HKU,531,596
33QQ60S6BWX9ZMNJ1UJN08RM2DVU08,Tent,Do you want a tent for mountaineering?,Do you want a nice tent for mountaineering?,do you want a nice tent for mountaineering?,Do you want to go mountaineering and need a tent?,Interested in a tent perfect for mountaineering?,A12INTBBZ0JRC1,B0059XJ9YG,827,863
33QQ60S6BWX9ZMNJ1UJN08RM2DW0UF,Espresso machine,,,,,,A36FD2C074YOWB,B000F49XXG,448,577
33TGB4G0MTW2WZE541IK4QSVSYSXTH,Bike,Do you want a bike which is excellent for getting around town or riding local trail paths?,Are you looking for a bike that is great for getting around town on?,Are you looking for a bike that is excellent for getting around town or riding you local rails to trails paths?,Have you found a bike that is great for getting around town on?,Would you be interested in a great city bike with off-roading capabilities?,A1IKBMADFY2NFH,B00RKNP8UC,2128,2219
33TGB4G0MTW2WZE541IK4QSVT69TXB,Ski jacket,Would you like a ski jacket that has lots of pockets and is perfect for snowboarding?,Are you looking for a jacket with lots of pockets and perfect for snowboarding?,Will you be satisfied with a ski jacket with lots of pockets and perfect for snowboarding?,What do you think about a ski jacket that has lots of pockets and is perfect for snowboarding?,Are you looking for a snowboarding jacket that can also be used for skiing and has lots of pockets?,A2YTXFL55AGNGX,B0170A044E,0,73
33W1NHWFZL0R1UEK5J651B86167TZ8,Bird feeder,Would you be interested in a bird feeder which has weight sensitive spring which is great for blocking the feeding holes from heavy birds or squirrels that manage to cling onto the feeder?,Would you be interested in a bird feeder that has a weight sensitive spring which is great for blocking the feeding holes from heavy birds or squirrels that cling onto the feeder?,Would you like a weight sensitive feeder?,Do you you a weight sensitive bird feeder to avoid from heavy birds and squirrels?,Are You looking for bird feeder which has weight sensitive spring which is great for blocking the feeding holes from heavy birds or squirrels that manage to cling onto the feeder?,ADUHDUG8QP02J,B0007LQ3RQ,335,469
341H3G5YG4TQLLHT7HIVH0614VB0Z4,Ski jacket,Do you want a ski jacket that can block the wind and keep your neck warm?,Are you looking for a ski jacket that is great for wind and keeping your neck warm?,Do you want a ski jacket that will keep your neck warm?,Would you be interested in a ski jacket than can keep you neck warm when cold wind blows?,Are you in need of a ski jacket that can keep you warm in the outdoors while doing your thing?,A1YSCZU6RVCTW8,B004Z8O22U,166,210
341YLJU22MEBM5VXM0YN0TWQ5GT2IT,Espresso machine,Are you interested in some different american-style coffees?,do you want an espresso machine that is brewing american style coffee?,Are you looking for a great espresso machine for brewing American style coffee?,Would you like your espresso machine to make American style coffees?,Would you prefer an espresso machine for brewing American style coffee?,ANVCRLPS0SSDZ,B001EU9UTM,391,442
341YLJU22MEBM5VXM0YN0TWQ5GTI29,Snow shovel,,,,,,AOI15M1DOYHHV,B000DCN9LW,0,95
3421H3BMAEWIH002PRY2MHJ4O1RJ9D,Bird feeder,"Do you want a bird feeder with thick glass, every part of which can be easily opened for cleaning?",Would you be interested in a bird feeder with thick glass and parts that all open for thorough cleaning?,Would you like a bird feeder that has thick glass and is easily opened for cleaning?,How about a bird feeder with thick glass and parts that open easily for cleaning?,Would a bird feeder with thick glass and pieces that all open for thorough cleaning pique your interest?,A2QOQTU22IKQIP,B00GSQ6HXO,106,207
3421H3BMAEWIH002PRY2MHJ4O1S9J4,Vacuum,Would be interested ina vacuum that has the right weight for vacuuming stairs?,Are you looking for vacuum cleaner to use in stairs?,do you want vacuum for vacuuming stairs?,Would you like to buy a vacuum cleaner that is suitable for cleaning stairs also?,Are you interested in buying  a vacuum for vacuuming stairs?,A3V5TDFV90LULR,B014P3B7TU,739,775
344M16OZLMUVVMI4C06G721WOICNEV,Snow shovel,Are you looking for a snow shovel that is great for pushing snow?,Are you looking for a snow shovel that is great shovel for pushing snow?,Do you want a great shovel for pushing snow?,Are you seeking for a good snow shovel to push snow with?,Would you be interested in a snow shovel that is awesome in pushing snow?,A295RX9EBBXDJ8,B000DCN9LW,0,39
344M16OZLMUVVMI4C06G721WOIDENN,Walk-behind lawnmower,,,,,,A35PANREUMVWMF,B002YK4UZU,5830,5908
34F34TZU80E7HGF34IJNCUBQIVHJ2L,Snow shovel,Would you be interested in a snow shovel to remove light snow?,Do you want a shovel for removing light snow?,Would you be interested in a snow shovel that is great for removing light snow?,Would you care for a shovel that can remove light snow?,Are you looking for a snow shovel to remove light snow?,ADEV4X5OX1HKF,B00120R2XA,0,47
34KYK9TV3VNU4WYPA5LC5O5H8K8BSW,Backpacking pack,,,,,,AO4ABQ4RZD0H7,B003UC7E40,128,271
34O39PNDLANI3HYCVGL7FE0LMIPBR8,Backpacking pack,Are you looking for a backpacking pack which is light weight and is good for hiking?,Are you looking for a backpack that has a light weight and is good for hiking?,Would you like a light-weight backpacking suitable for hiking?,Looking for a backpack that is lightweight and good for hiking?,Do you want a backpack which is light in weight and is great for hiking?,A37YX4J5GJ468L,B019LNV0FA,139,170
34OWYT6U40WMMPGW79D2AG44BM39IS,Walk-behind lawnmower,Are you looking for a perfect walk-behind lawnmower for a small yard?,Are you looking for a lawnmover that can do a small yard?,Do you want a perfect walk behind lawnmower suitable for small yard?,Are you interested in a walk-behind lawnmover for any size of yards?,Are you in need of a walk behind lawnmower suited for a small yard?,A372SAE2HO0ED5,B00K4S7K6U,13,74
34R3P23QIWGX2QIKU259OOB09A8WHB,Blender,Can I offer you a perfect blender for making large batches of smoothies?,Do you make smoothies? Interested in a blender that is perfect for making plenty of smoothies to share with family and friends?,Do you want a blender for making large batches of smoothies for friends and family?,How about a blender that can be used to make big batches of smoothies for your friends and family?,Are you interested in buying a perfect  blender for making smoothies for you family and friends?,A2PL7WEUIW5EU7,B00NPZHN1G,155,227
